"","spScName"
"9904","Colobus angolensis ssp. prigoginei"
"9905","Colobus angolensis ssp. ruwenzorii"
"9906","Colotis auxo"
"9907","Colotis auxo ssp. auxo"
"9908","Colotis euippe ssp. omphale"
"9909","Colotis pallene"
"9910","Combretum kasaiense"
"9911","Combretum padoides"
"9912","Combretum towaense"
"9913","Comiphyton gabonense"
"9914","Commelina mwatayamvoana"
"9915","Commelina zigzag"
"9916","Commiphora marlothii"
"9917","Commiphora schimperi"
"9918","Congocharax olbrechtsi"
"9919","Congochromis pugnatus"
"9920","Congochromis squamiceps"
"9921","Congodoma zairensis"
"9922","Congolacerta asukului"
"9923","Congolacerta vauereselli"
"9924","Congosorex polli"
"9925","Connarus longistipitatus"
"9926","Coprinus comatus"
"9927","Copris amabilis"
"9928","Copris armiger"
"9929","Copris wiesei"
"9930","Coptosperma neurophyllum"
"9931","Corbicula fluminalis ssp. cunningtoni"
"9932","Corbicula fluminalis ssp. tanganyicensis"
"9933","Cordia gilletii"
"9934","Cordia mukuensis"
"9935","Cordylus marunguensis"
"9936","Cordylus tropidosternum"
"9937","Cornus volkensii"
"9938","Corvus albicollis"
"9939","Corythaixoides leopoldi"
"9940","Crassocephalum ducis-aprutii"
"9941","Crassula hedbergii"
"9942","Crateranthus congolensis"
"9943","Crenigomphus cornutus"
"9944","Crenigomphus hartmanni"
"9945","Crithagra frontalis"
"9946","Crithagra koliensis"
"9947","Crithagra reichardi"
"9948","Crithagra striolata"
"9949","Crocidura caliginea"
"9950","Crocidura congobelgica"
"9951","Crocidura jacksoni"
"9952","Crocidura kivuana"
"9953","Crocidura lanosa"
"9954","Crocidura latona"
"9955","Crocidura lwiroensis"
"9956","Crocidura niobe"
"9957","Crocidura polia"
"9958","Crocidura stenocephala"
"9959","Crocidura tarella"
"9960","Crocidura thalia"
"9961","Crocidura zimmeri"
"9962","Crossandra infundibuliformis subsp. eglandulosa"
"9963","Crotalaria adenocarpoides"
"9964","Crotalaria andromedifolia"
"9965","Crotalaria becquetii subsp. becquetii"
"9966","Crotalaria bemba"
"9967","Crotalaria cobalticola"
"9968","Crotalaria laburnoides"
"9969","Crotalaria mesopontica"
"9970","Crotalaria mesopontica subsp. mesopontica"
"9971","Crotalaria micans"
"9972","Crotalaria microthamnus"
"9973","Crotalaria mildbraedii"
"9974","Crotalaria morumbensis"
"9975","Crotalaria oxyphylloides"
"9976","Crotalaria teretifolia"
"9977","Croton congensis"
"9978","Croton jansii"
"9979","Croton laciniatistylus"
"9980","Croton megalocarpus"
"9981","Croton poggei"
"9982","Crudia laurentii"
"9983","Crudia michelsonii"
"9984","Cryptospiza jacksoni"
"9985","Cryptospiza salvadorii"
"9986","Cryptospiza shelleyi"
"9987","Cryptothylax minutus"
"9988","Ctenochromis benthicola"
"9989","Ctenochromis horei"
"9990","Ctenopoma ashbysmithi"
"9991","Cuculus poliocephalus"
"9992","Cuculus rochii"
"9993","Culcasia falcifolia"
"9994","Cunningtonia longiventralis"
"9995","Curruca lugens"
"9996","Curruca nisoria"
"9997","Cussonia holstii"
"9998","Cussonia sessilis"
"9999","Cyanomitra alinae"
"10000","Cyanotis cupricola"
"10001","Cyathopharynx furcifer"
"10002","Cyclopharynx fwae"
"10003","Cyclopharynx schwetzi"
"10004","Cynodon transvaalensis"
"10005","Cynometra alexandri"
"10006","Cynometra michelsonii"
"10007","Cynometra palustris"
"10008","Cynorkis rungweensis"
"10009","Cynorkis symoensii"
"10010","Cyperus afroalpinus"
"10011","Cyperus blepharoleptos"
"10012","Cyperus congensis"
"10013","Cyperus derreilema"
"10014","Cyperus mollipes"
"10015","Cyperus nigricans"
"10016","Cyperus remotus"
"10017","Cyperus rigidifolius"
"10018","Cyperus zollingeri"
"10019","Cyphomyrus discorhynchus"
"10020","Cyphotilapia frontosa"
"10021","Cyprichromis microlepidotus"
"10022","Dacryodes bampsiana"
"10023","Dactyladenia sapinii"
"10024","Dalbergia arbutifolia"
"10025","Dalbergia gentilii"
"10026","Dalbergia sapinii"
"10027","Dalophia gigantea"
"10028","Dalophia luluae"
"10029","Damaliscus lunatus ssp. jimela"
"10030","Damaliscus lunatus ssp. superstes"
"10031","Daniellia pilosa"
"10032","Dasylepis eggelingii"
"10033","Dasypeltis atra"
"10034","Deinbollia cauliflora"
"10035","Deinbollia kilimandscharica"
"10036","Deinbollia longiacuminata"
"10037","Deinbollia pynaertii"
"10038","Delanymys brooksi"
"10039","Dendromus insignis"
"10040","Dendromus kahuziensis"
"10041","Dendromus kivu"
"10042","Dendromus mesomelas"
"10043","Dessonornis archeri"
"10044","Dessonornis caffer"
"10045","Deudorix dinomenes ssp. dinomenes"
"10046","Dialium hexasepalum"
"10047","Dialium kasaiense"
"10048","Dialium poggei"
"10049","Dialium reygaertii"
"10050","Diastatomma multilineatum"
"10051","Dichapetalum germainii"
"10052","Dicranolepis pyramidalis"
"10053","Digitaria siderograpta"
"10054","Dinophora spenneroides subsp. montana"
"10055","Dinotopterus cunningtoni"
"10056","Diospyros chrysocarpa"
"10057","Diospyros grex"
"10058","Diospyros natalensis"
"10059","Diospyros senensis"
"10060","Diospyros squarrosa"
"10061","Diospyros troupinii"
"10062","Diospyros wagemansii"
"10063","Diplacodes pumila"
"10064","Disa dichroa"
"10065","Disa roeperocharoides"
"10066","Disa walleri"
"10067","Dissomeria glanduligera"
"10068","Dissotis ruandensis"
"10069","Distichodus langi"
"10070","Dixeia charina"
"10071","Dolichallabes microphthalmus"
"10072","Dolichamphilius brieni"
"10073","Dolichamphilius longiceps"
"10074","Dombeya shupangae"
"10075","Dorstenia hildebrandtii"
"10076","Dracaena afromontana"
"10077","Dracaena rubroaurantiaca"
"10078","Drepanorhynchus reichenowi"
"10079","Drosera insolita"
"10080","Drosera katangensis"
"10081","Drypetes darimontiana"
"10082","Duberria lutrix"
"10083","Duberria shirana"
"10084","Dumasia villosa"
"10085","Dyaphorophyia jamesoni"
"10086","Eagris nottoana"
"10087","Eagris nottoana ssp. nottoana"
"10088","Ectodus descampsi"
"10089","Eggelingia ligulifolia"
"10090","Ehretia microcalyx"
"10091","Elaphoglossum kivuense"
"10092","Elapsoidea boulengeri"
"10093","Elapsoidea loveridgei"
"10094","Elasmodactylus tuberculosus"
"10095","Elattoneura flavifacies"
"10096","Eleocharis confervoides"
"10097","Elephantulus fuscipes"
"10098","Eleusine kigeziensis"
"10099","Elminia albonotata"
"10100","Embelia libeniana"
"10101","Embelia upembensis"
"10102","Emilia chiovendeana"
"10103","Emilia crispata"
"10104","Emilia libeniana"
"10105","Emilia pammicrocephala"
"10106","Emilia pseudactis"
"10107","Emilia subscaposa"
"10108","Eminia lepida"
"10109","Empogona aequatoria"
"10110","Empogona congesta"
"10111","Encephalartos ituriensis"
"10112","Encephalartos marunguensis"
"10113","Encephalartos schaijesii"
"10114","Encephalartos schmitzii"
"10115","Englerina schubotziana"
"10116","Englerodendron lebrunii"
"10117","Englerodendron mengei"
"10118","Englerodendron nigericum"
"10119","Englerophytum iturense"
"10120","Englerophytum longepedicellatum"
"10121","Englerophytum rwandense"
"10122","Entandrophragma excelsum"
"10123","Enteromius amanpoae"
"10124","Enteromius brachygramma"
"10125","Enteromius citrinus"
"10126","Enteromius deguidei"
"10127","Enteromius janssensi"
"10128","Enteromius kamolondoensis"
"10129","Enteromius lamani"
"10130","Enteromius lufukiensis"
"10131","Enteromius lujae"
"10132","Enteromius lukindae"
"10133","Enteromius lukusiensis"
"10134","Enteromius luluae"
"10135","Enteromius marmoratus"
"10136","Enteromius martorelli"
"10137","Enteromius matthesi"
"10138","Enteromius neumayeri"
"10139","Enteromius nigrifilis"
"10140","Enteromius okae"
"10141","Enteromius oligogrammus"
"10142","Enteromius papilio"
"10143","Enteromius pygmaeus"
"10144","Enteromius stanleyi"
"10145","Enteromius syntrechalepis"
"10146","Enteromius taeniopleura"
"10147","Enteromius tetrastigma"
"10148","Enteromius trinotatus"
"10149","Enteromius urostigma"
"10150","Eodrepanus fastiditus"
"10151","Eodrepanus parallelus"
"10152","Epiplatys chevalieri ssp. nigricans"
"10153","Epomophorus minor"
"10154","Eragrostis sabulicola"
"10155","Eremomela turneri"
"10156","Eremopterix leucopareia"
"10157","Eretmodus cyanostictus"
"10158","Erica arborea"
"10159","Erimetopus brazzae"
"10160","Erimetopus vandenbrandeni"
"10161","Eriocaulon inyangense"
"10162","Eriocaulon schimperi"
"10163","Eriosema englerianum"
"10164","Erythrina lanigera"
"10165","Erythrina orophila"
"10166","Erythrina tholloniana"
"10167","Erythrococca bongensis"
"10168","Estrilda kandti"
"10169","Estrilda nigriloris"
"10170","Estrilda rhodopyga"
"10171","Euchilichthys boulengeri"
"10172","Euclea racemosa"
"10173","Eugenia gabonensis"
"10174","Eugenia yangambensis"
"10175","Eulophia fernandeziana"
"10176","Eulophia parilamellata"
"10177","Euoniticellus kawanus"
"10178","Eupera sturanyi"
"10179","Euphorbia bwambensis"
"10180","Euphorbia candelabrum"
"10181","Euphorbia seretii"
"10182","Euphorbia seretii subsp. seretii"
"10183","Euryphura achlys"
"10184","Faurea lucida"
"10185","Ficedula semitorquata"
"10186","Ficus cyathistipuloides"
"10187","Ficus stuhlmannii"
"10188","Ficus tremula subsp. acuta"
"10189","Fimbristylis alboviridis"
"10190","Fimbristylis quinquangularis"
"10191","Fraseria lendu"
"10192","Fukomys vandewoestijneae"
"10193","Funisciurus carruthersi"
"10194","Gabbiella candida"
"10195","Gabbiella humerosa"
"10196","Gabbiella humerosa ssp. alberti"
"10197","Gabbiella humerosa ssp. edwardi"
"10198","Gabbiella humerosa ssp. tanganyicensis"
"10199","Gabbiella matadina"
"10200","Gabbiella spiralis"
"10201","Gabbiella walleri"
"10202","Gaertnera leucothyrsa"
"10203","Galago matschiei"
"10204","Galatea cailliaudi"
"10205","Galatea congica"
"10206","Galatea nux"
"10207","Galatea tenuicula"
"10208","Galiniera saxifraga"
"10209","Gallirex johnstoni"
"10210","Gambeya lungi"
"10211","Garcinia lujae"
"10212","Garcinia robsoniana"
"10213","Garreta malleolus"
"10214","Gastropholis tropidopholis"
"10215","Genetta piscivora"
"10216","Genetta victoriae"
"10217","Geokichla guttata"
"10218","Geokichla oberlaenderi"
"10219","Geokichla piaggiae"
"10220","Gephyroglanis congicus"
"10221","Gephyroglanis gymnorhynchus"
"10222","Geranium vagans"
"10223","Gilbertiodendron bambolense"
"10224","Gilbertiodendron breynei"
"10225","Glaucidium albertinum"
"10226","Glauconycteris humeralis"
"10227","Glauconycteris superba"
"10228","Glenniea unijugata"
"10229","Globimetula kivuensis"
"10230","Gnathochromis permaxillaris"
"10231","Gnathochromis pfefferi"
"10232","Gnathonemus longibarbis"
"10233","Gomphidia bredoi"
"10234","Gorilla beringei"
"10235","Gorilla beringei ssp. beringei"
"10236","Gorilla beringei ssp. graueri"
"10237","Grammatotria lemairii"
"10238","Grammomys dryas"
"10239","Grandidieria burtoni"
"10240","Graphium aurivilliusi"
"10241","Graphiurus walterverheyeni"
"10242","Graueria vittata"
"10243","Grewia louisii"
"10244","Grewia mollis"
"10245","Grewia schmitzii"
"10246","Grewia trinervia"
"10247","Grossera multinervis"
"10248","Gunnera perpensa"
"10249","Gutenbergia pubescens"
"10250","Gymnallabes nops"
"10251","Gymnosporia arbutifolia"
"10252","Gymnosporia maranguensis"
"10253","Gynacantha congolica"
"10254","Gynacantha immaculifrons"
"10255","Gynacantha villosa"
"10256","Habenaria coeloglossoides"
"10257","Habenaria eggelingii"
"10258","Habenaria kornasiana"
"10259","Habenaria macrostele"
"10260","Hadrothemis scabrifrons"
"10261","Hadrothemis vrijdaghi"
"10262","Hagenia abyssinica"
"10263","Hannoa kitombetombe"
"10264","Haplochromis bakongo"
"10265","Haplochromis crebridens"
"10266","Haplochromis demeusii"
"10267","Haplochromis elegans"
"10268","Haplochromis fasciatus"
"10269","Haplochromis gracilior"
"10270","Haplochromis graueri"
"10271","Haplochromis insidiae"
"10272","Haplochromis kamiranzovu"
"10273","Haplochromis labiatus"
"10274","Haplochromis limax"
"10275","Haplochromis luluae"
"10276","Haplochromis microchrysomelas"
"10277","Haplochromis moeruensis"
"10278","Haplochromis mylodon"
"10279","Haplochromis nigripinnis"
"10280","Haplochromis nigroides"
"10281","Haplochromis occultidens"
"10282","Haplochromis olivaceus"
"10283","Haplochromis pappenheimi"
"10284","Haplochromis paucidens"
"10285","Haplochromis polli"
"10286","Haplochromis rubescens"
"10287","Haplochromis scheffersi"
"10288","Haplochromis schubotzi"
"10289","Haplochromis schubotziellus"
"10290","Haplochromis squamipinnis"
"10291","Haplochromis stigmatogenys"
"10292","Haplochromis taurinus"
"10293","Haplochromis vittatus"
"10294","Haplocoelum acuminatum"
"10295","Haplotaxodon microlepis"
"10296","Harpendyreus aequatorialis"
"10297","Harungana montana"
"10298","Heliaeschna trinervulata"
"10299","Helichrysum argyranthum"
"10300","Helichrysum brunioides"
"10301","Helichrysum brunioides subsp. brunioides"
"10302","Helichrysum brunioides subsp. recurvifolium"
"10303","Helichrysum ellipticifolium"
"10304","Helichrysum formosissimum"
"10305","Helichrysum helothamnus"
"10306","Helichrysum helvolum"
"10307","Helichrysum kalandanum"
"10308","Helichrysum longiramum"
"10309","Helichrysum mildbraedii"
"10310","Helichrysum ruandense"
"10311","Helichrysum stuhlmannii"
"10312","Heliophobius argenteocinereus"
"10313","Heliosciurus ruwenzorii"
"10314","Helophis schoutedeni"
"10315","Hemibates stenosoma"
"10316","Hemichromis cerasogaster"
"10317","Hemichromis lifalili"
"10318","Hemidactylus ituriensis"
"10319","Hemigrammocharax minutus"
"10320","Hemiolaus caeculus"
"10321","Hemiolaus caeculus ssp. caeculus"
"10322","Hemirhagerrhis nototaenia"
"10323","Hemistichodus lootensi"
"10324","Hemisus olivaceus"
"10325","Hemisus wittei"
"10326","Hemitesia neumanni"
"10327","Heteronitis castelnaui"
"10328","Heteropsis perspicua ssp. perspicua"
"10329","Hewitsonia congoensis"
"10330","Hibiscus reekmansii"
"10331","Hippopotamyrus aelsbroecki"
"10332","Hippopotamyrus macroterops"
"10333","Hirthia globosa"
"10334","Hirthia littorina"
"10335","Hirundo atrocaerulea"
"10336","Holarrhena pubescens"
"10337","Hugonia planchonii var. congolensis"
"10338","Humularia anceps"
"10339","Humularia drepanocephala"
"10340","Hunteria densiflora"
"10341","Hunteria myriantha"
"10342","Hybomys lunaris"
"10343","Hydrilla verticillata"
"10344","Hydrobia plena"
"10345","Hydrobia rheophila"
"10346","Hydrobia schoutedeni"
"10347","Hydrocynus goliath"
"10348","Hylomyscus denniae"
"10349","Hylomyscus stella"
"10350","Hylomyscus vulcanorum"
"10351","Hymenochirus boulengeri"
"10352","Hymenodictyon parvifolium"
"10353","Hypericum bequaertii"
"10354","Hypericum humbertii"
"10355","Hypericum quartinianum"
"10356","Hyperolius atrigularis"
"10357","Hyperolius castaneus"
"10358","Hyperolius chrysogaster"
"10359","Hyperolius constellatus"
"10360","Hyperolius diaphanus"
"10361","Hyperolius discodactylus"
"10362","Hyperolius ferrugineus"
"10363","Hyperolius frontalis"
"10364","Hyperolius ghesquieri"
"10365","Hyperolius hutsebauti"
"10366","Hyperolius inornatus"
"10367","Hyperolius kibarae"
"10368","Hyperolius langi"
"10369","Hyperolius lateralis"
"10370","Hyperolius leleupi"
"10371","Hyperolius leucotaenius"
"10372","Hyperolius major"
"10373","Hyperolius marginatus"
"10374","Hyperolius mariae"
"10375","Hyperolius nasicus"
"10376","Hyperolius obscurus"
"10377","Hyperolius polystictus"
"10378","Hyperolius pustulifer"
"10379","Hyperolius robustus"
"10380","Hyperolius sankuruensis"
"10381","Hyperolius schoutedeni"
"10382","Hyperolius veithi"
"10383","Hyperolius viridiflavus"
"10384","Hyperolius xenorhinus"
"10385","Hypolimnas anthedon ssp. wahlbergi"
"10386","Hypolycaena auricostalis"
"10387","Hypoptophis wilsonii"
"10388","Hypoxis malaissei"
"10389","Hypsopanchax jobaerti"
"10390","Hypsopanchax jubbi"
"10391","Hypsopanchax platysternus"
"10392","Ichnotropis chapini"
"10393","Iduna similis"
"10394","Illadopsis pyrrhoptera"
"10395","Impatiens bequaertii"
"10396","Impatiens erecticornis"
"10397","Impatiens gesneroidea"
"10398","Impatiens keilii"
"10399","Impatiens mildbraedii"
"10400","Impatiens runssorensis"
"10401","Impatiens stuhlmannii"
"10402","Impatiens stuhlmannii var. rubriflora"
"10403","Impatiens warburgiana"
"10404","Indicator pumilio"
"10405","Indigofera roseo-caerulea"
"10406","Indigofera schliebenii"
"10407","Iolaus sidus"
"10408","Isoberlinia paradoxa"
"10409","Isoglossa laxiflora"
"10410","Isoglossa punctata"
"10411","Isoglossa vulcanicola"
"10412","Isolepis costata"
"10413","Isolona lebrunii"
"10414","Itea rhamnoides"
"10415","Ixora burundiensis"
"10416","Ixora kalehensis"
"10417","Ixora seretii"
"10418","Julidochromis dickfeldi"
"10419","Julidochromis marlieri"
"10420","Julidochromis ornatus"
"10421","Julidochromis regani"
"10422","Julidochromis transcriptus"
"10423","Juncus effusus"
"10424","Juncus inflexus"
"10425","Juniperus procera"
"10426","Junonia touhilimasa"
"10427","Justicia amanda"
"10428","Justicia amanda subsp. amanda"
"10429","Justicia bolomboensis"
"10430","Justicia violaceotincta"
"10431","Kalanchoe lateritia"
"10432","Kassina mertensi"
"10433","Kassinula wittei"
"10434","Kedestes wallengrenii"
"10435","Kedestes wallengrenii ssp. wallengrenii"
"10436","Keetia rwandensis"
"10437","Kerivoula argentata"
"10438","Khaya grandifoliola"
"10439","Kinyongia adolfifriderici"
"10440","Kinyongia carpenteri"
"10441","Kinyongia gyrolepis"
"10442","Kinyongia mulyai"
"10443","Kinyongia xenorhina"
"10444","Kneria auriculata"
"10445","Kneria katangae"
"10446","Kneria paucisquamata"
"10447","Kneria stappersii"
"10448","Kneria wittei"
"10449","Kniphofia bequaertii"
"10450","Kobus kob ssp. thomasi"
"10451","Kobus leche ssp. anselli"
"10452","Kotschya africana"
"10453","Kribia uellensis"
"10454","Kupeornis chapini"
"10455","Kupeornis rufocinctus"
"10456","Labeo alticentralis"
"10457","Labeo altivelis"
"10458","Labeobarbus altianalis"
"10459","Labeobarbus aspius"
"10460","Labeobarbus dartevellei"
"10461","Labeobarbus fasolt"
"10462","Labeobarbus gestetneri"
"10463","Labeobarbus huloti"
"10464","Labeobarbus iturii"
"10465","Labeobarbus longifilis"
"10466","Labeobarbus macroceps"
"10467","Labeobarbus mirabilis"
"10468","Labeobarbus stappersii"
"10469","Labeobarbus trachypterus"
"10470","Labeobarbus urotaenia"
"10471","Labeobarbus vanderysti"
"10472","Labeo falcipinnis"
"10473","Labeo fulakariensis"
"10474","Labeo greenii"
"10475","Labeo kibimbi"
"10476","Labeo kirkii"
"10477","Labeo lualabaensis"
"10478","Labeo luluae"
"10479","Labeo maleboensis"
"10480","Labeo nigricans"
"10481","Labeo polli"
"10482","Labeo quadribarbis"
"10483","Labeo rectipinnis"
"10484","Labeo reidi"
"10485","Labeo sorex"
"10486","Laccophilus flaveolus"
"10487","Lachnocnema durbani"
"10488","Lachnocnema sosia"
"10489","Laciris pelagica"
"10490","Lactuca stipulata"
"10491","Lacustricola lualabaensis"
"10492","Lacustricola moeruensis"
"10493","Laephotis wintoni"
"10494","Lamprichthys tanganicanus"
"10495","Lamprologus callipterus"
"10496","Lamprologus finalimus"
"10497","Lamprologus lemairii"
"10498","Lamprologus lethops"
"10499","Lamprologus ocellatus"
"10500","Lamprologus ornatipinnis"
"10501","Lamprologus signatus"
"10502","Lamprologus symoensi"
"10503","Lamprologus teugelsi"
"10504","Lamprologus tigripictilis"
"10505","Lamprologus tumbanus"
"10506","Lamprotornis purpuroptera"
"10507","Laniarius holomelas"
"10508","Laniarius mufumbiri"
"10509","Lanistes bicarinatus"
"10510","Lanistes ellipticus"
"10511","Lanistes elliptus"
"10512","Lanistes graueri"
"10513","Lanistes intortus"
"10514","Lanistes neavei"
"10515","Lannea asymmetrica"
"10516","Lannea discolor"
"10517","Lasianthus kilimandscharicus"
"10518","Lasianthus seseensis"
"10519","Lasiodiscus gillardinii"
"10520","Lasiodiscus lebrunii"
"10521","Latastia johnstonii"
"10522","Lates angustifrons"
"10523","Lates macrophthalmus"
"10524","Lates mariae"
"10525","Lates microlepis"
"10526","Lates stappersii"
"10527","Lathyrus sphaericus"
"10528","Laurentophryne parkeri"
"10529","Lavigeria coronata"
"10530","Lavigeria grandis"
"10531","Lavigeria nassa"
"10532","Lavigeria paucicostata"
"10533","Lebrunia bushaie"
"10534","Lemna trisulca"
"10535","Lemniscomys macculus"
"10536","Lepidiolamprologus attenuatus"
"10537","Lepidiolamprologus cunningtoni"
"10538","Lepidiolamprologus elongatus"
"10539","Lepidiolamprologus profundicola"
"10540","Lepidochrysops plebeia"
"10541","Lepidotrichilia volkensii"
"10542","Leplaea mayombensis"
"10543","Lepomis macrochirus"
"10544","Leptocypris weeksii"
"10545","Leptoderris burundiensis"
"10546","Leptoglanis bouilloni"
"10547","Leptonychia mayumbensis"
"10548","Leptonychia melanocarpa"
"10549","Leptonychia melanocarpa var. grandifolia"
"10550","Leptonychia melanocarpa var. melanocarpa"
"10551","Leptonychia tokana"
"10552","Leptopelis anebos"
"10553","Leptopelis christyi"
"10554","Leptopelis fenestratus"
"10555","Leptopelis fiziensis"
"10556","Leptopelis karissimbensis"
"10557","Leptopelis kivuensis"
"10558","Leptopelis lebeaui"
"10559","Leptopelis mackayi"
"10560","Leptopelis mtoewaate"
"10561","Leptopelis oryi"
"10562","Leptopelis parvus"
"10563","Leptosia alcesta ssp. inalcesta"
"10564","Leptosiaphos graueri"
"10565","Leptosiaphos hackarsi"
"10566","Leptosiaphos hylophilus"
"10567","Leptosiaphos luberoensis"
"10568","Leptosiaphos meleagris"
"10569","Leptosiaphos rhodurus"
"10570","Leptotyphlops emini"
"10571","Leptotyphlops latirostris"
"10572","Lestes ictericus"
"10573","Lestes ochraceus"
"10574","Lestinogomphus congoensis"
"10575","Lestradea perspicax"
"10576","Letheobia acutirostrata"
"10577","Letheobia gracilis"
"10578","Letheobia graueri"
"10579","Letheobia kibarae"
"10580","Letheobia sudanensis"
"10581","Letheobia wittei"
"10582","Liatongus arrowi"
"10583","Liminitesta sulcata"
"10584","Limnocaridella alberti"
"10585","Limnocaridina iridinae"
"10586","Limnocaridina latipes"
"10587","Limnocaridina parvula"
"10588","Limnocaridina retarius"
"10589","Limnocaridina similis"
"10590","Limnocaridina socius"
"10591","Limnocaridina spinipes"
"10592","Limnocaridina tanganyikae"
"10593","Limnochromis auritus"
"10594","Limnothrissa miodon"
"10595","Limnothrissa stappersii"
"10596","Limnotilapia dardennii"
"10597","Limnotrochus thomsoni"
"10598","Limosella macrantha"
"10599","Linderniella hartlii"
"10600","Lipaphnaeus loxura"
"10601","Liparis harketii"
"10602","Lobelia petiolata"
"10603","Lobelia stuhlmannii"
"10604","Lobelia wollastonii"
"10605","Lobochilotes labiatus"
"10606","Lobogenes michaelis"
"10607","Lobogenes pusilla"
"10608","Lobogenes spiralis"
"10609","Locustella alfredi"
"10610","Lophiobagrus aquilus"
"10611","Lophiobagrus brevispinis"
"10612","Lophiobagrus cyclurus"
"10613","Lophocebus albigena ssp. johnstoni"
"10614","Lophocebus aterrimus ssp. aterrimus"
"10615","Lopholaena deltombei"
"10616","Lophuromys cinereus"
"10617","Lophuromys huttereri"
"10618","Lophuromys luteogaster"
"10619","Lophuromys medicaudatus"
"10620","Lophuromys rahmi"
"10621","Lophuromys stanleyi"
"10622","Lophuromys woosnami"
"10623","Lovoa swynnertonii"
"10624","Lupinus pubescens"
"10625","Luscinia luscinia"
"10626","Luzula abyssinica"
"10627","Luzula johnstonii"
"10628","Lychnis kiwuensis"
"10629","Lychnis kiwuensis subsp. kiwuensis"
"10630","Lychnodiscus cerospermus var. cerospermus"
"10631","Lychnodiscus cerospermus var. pedicellaris"
"10632","Lychnodiscus multinervis"
"10633","Lycodonomorphus leleupi"
"10634","Macaranga capensis"
"10635","Macaranga dibeleensis"
"10636","Macaranga longipetiolata"
"10637","Macaranga vermoesenii"
"10638","Macrobrachium dux"
"10639","Macrobrachium foai"
"10640","Macrobrachium lujae"
"10641","Macrobrachium moorei"
"10642","Maerua descampsii"
"10643","Maerua elegans"
"10644","Maerua homblei"
"10645","Maerua juncea"
"10646","Maerua robynsii"
"10647","Maerua triphylla"
"10648","Maesobotrya pierlotii"
"10649","Maesobotrya purseglovei"
"10650","Maesobotrya villosa"
"10651","Maesobotrya villosa var. lenifolia"
"10652","Maesobotrya villosa var. villosa"
"10653","Magnistipula butayei subsp. glabriuscula"
"10654","Magnistipula butayei subsp. ituriensis"
"10655","Magnistipula butayei subsp. montana"
"10656","Magnistipula butayei subsp. youngii"
"10657","Malaconotus lagdeni"
"10658","Malapterurus melanochir"
"10659","Manilkara bequaertii"
"10660","Marcusenius bentleyi"
"10661","Marcusenius fuscus"
"10662","Marcusenius ghesquierei"
"10663","Marcusenius intermedius"
"10664","Marcusenius kutuensis"
"10665","Marcusenius macrophthalmus"
"10666","Mareya congolensis"
"10667","Margelliantha burttii"
"10668","Marsdenia exellii"
"10669","Martelia dautzenbergi"
"10670","Martelia tanganyicensis"
"10671","Mastacembelus albomaculatus"
"10672","Mastacembelus brachyrhinus"
"10673","Mastacembelus cunningtoni"
"10674","Mastacembelus ellipsifer"
"10675","Mastacembelus flavidus"
"10676","Mastacembelus micropectus"
"10677","Mastacembelus moorii"
"10678","Mastacembelus ophidium"
"10679","Mastacembelus plagiostomus"
"10680","Mastacembelus platysoma"
"10681","Mastacembelus shiloangoensis"
"10682","Mastacembelus tanganicae"
"10683","Mastacembelus zebratus"
"10684","Mehelya laurenti"
"10685","Melaenornis ardesiacus"
"10686","Melaenornis fischeri"
"10687","Melaniparus fasciiventer"
"10688","Melanoides admirabilis"
"10689","Melanoides agglutinans"
"10690","Melanoides anomala"
"10691","Melanoides bavayi"
"10692","Melanoides depravata"
"10693","Melanoides dupuisi"
"10694","Melanoides kinshassaensis"
"10695","Melanoides liebrechtsi"
"10696","Melanoides mweruensis"
"10697","Melanoides nsendweensis"
"10698","Melanoides nyangweensis"
"10699","Melanoides wagenia"
"10700","Melanoseps ater"
"10701","Melanoseps loveridgei"
"10702","Memecylon bequaertii"
"10703","Merops boehmi"
"10704","Merops oreobates"
"10705","Mertensophryne schmidti"
"10706","Mertensophryne taitana"
"10707","Mesanthemum cupricola"
"10708","Mesanthemum variabile"
"10709","Mesocnemis saralisa"
"10710","Metioche nigripes"
"10711","Michelsonia microphylla"
"10712","Micralestes ambiguus"
"10713","Micralestes congicus"
"10714","Micralestes fodori"
"10715","Micralestes holargyreus"
"10716","Micralestes sardina"
"10717","Micralestes schelly"
"10718","Microcoelia nyungwensis"
"10719","Microctenopoma damasi"
"10720","Microctenopoma milleri"
"10721","Microctenopoma nigricans"
"10722","Microctenopoma ocellifer"
"10723","Microctenopoma uelense"
"10724","Microdesmis kasaiensis"
"10725","Microdesmis yafungana"
"10726","Micropentila bunyoro"
"10727","Micropotamogale ruwenzorii"
"10728","Microstomatichthyoborus katangae"
"10729","Microsynodontis christyi"
"10730","Microsynodontis lamberti"
"10731","Microthrissa minuta"
"10732","Microthrissa whiteheadi"
"10733","Mikaniopsis troupinii"
"10734","Millettia bequaertii"
"10735","Millettia dubia"
"10736","Millettia hockii"
"10737","Millettia hylobia"
"10738","Millettia lacus-alberti"
"10739","Millettia limbutuensis"
"10740","Millettia psilopetala"
"10741","Millettia stenopetala"
"10742","Mimacraea skoptoles"
"10743","Mimulopsis arborescens"
"10744","Mimulopsis excellens"
"10745","Mimusops giorgii"
"10746","Mochlus afer"
"10747","Modicogryllus densinervis"
"10748","Monanthotaxis orophila"
"10749","Moncetia anceyi"
"10750","Monochoria africana"
