"","spScName"
"959","Dendrocygna bicolor"
"960","Dendrocygna viduata"
"961","Dendromus melanotis"
"962","Dendromus messorius"
"963","Dendropicos fuscescens"
"964","Dendropicos goertae"
"965","Dendropicos obsoletus"
"966","Dendropicos pyrrhogaster"
"967","Dentex angolensis"
"968","Dentex canariensis"
"969","Dentex congoensis"
"970","Dentex gibbosus"
"971","Dentex macrophthalmus"
"972","Dentex maroccanus"
"973","Denticeps clupeoides"
"974","Dermochelys coriacea"
"975","Dermochelys coriacea Northwest Atlantic Ocean subpopulation"
"976","Dermochelys coriacea Southeast Atlantic Ocean subpopulation"
"977","Dermochelys coriacea Southwest Atlantic Ocean subpopulation"
"978","Desmocaris trispinosa"
"979","Desplatsia dewevrei"
"980","Detarium microcarpum"
"981","Detarium senegalense"
"982","Deudorix antalus"
"983","Deudorix dinomenes"
"984","Diaphus dumerilii"
"985","Diaphus lucidus"
"986","Diaphus luetkeni"
"987","Diaphus metopoclampus"
"988","Diaphus taaningi"
"989","Diaphus vanhoeffeni"
"990","Dibranchus tremendus"
"991","Diceratias pileatus"
"992","Diceros bicornis"
"993","Diceros bicornis ssp. longipes"
"994","Dichapetalum heudelotii"
"995","Dichapetalum madagascariense"
"996","Dichrostachys cinerea"
"997","Dicliptera elliotii"
"998","Dicranopteris linearis"
"999","Dicrolene introniger"
"1000","Dicrurus adsimilis"
"1001","Dicrurus atripennis"
"1002","Dicrurus ludwigii"
"1003","Dicrurus modestus"
"1004","Didelotia idae"
"1005","Digitaria acuminatissima"
"1006","Digitaria debilis"
"1007","Digitaria horizontalis"
"1008","Digitaria nuda"
"1009","Diodon holocanthus"
"1010","Diogenichthys atlanticus"
"1011","Dioscorea abyssinica"
"1012","Dioscorea burkilliana"
"1013","Dioscorea hirtiflora"
"1014","Dioscorea minutiflora"
"1015","Dioscorea praehensilis"
"1016","Dioscorea quartiniana"
"1017","Dioscorea sagittifolia"
"1018","Dioscorea smilacifolia"
"1019","Dioscorea togoensis"
"1020","Diospyros abyssinica"
"1021","Diospyros heudelotii"
"1022","Diospyros mespiliformis"
"1023","Diospyros monbuttensis"
"1024","Diospyros soubreana"
"1025","Diplacodes lefebvrii"
"1026","Diplacodes luminans"
"1027","Diplacrum africanum"
"1028","Diplodus cervinus"
"1029","Diplophos taenia"
"1030","Diplospinus multistriatus"
"1031","Dipturus doutrei"
"1032","Diretmoides pauciradiatus"
"1033","Diretmus argenteus"
"1034","Discoglypremna caloneura"
"1035","Discopodium penninervium"
"1036","Dispholidus typus"
"1037","Distemonanthus benthamianus"
"1038","Distichodus brevipinnis"
"1039","Distichodus rostratus"
"1040","Ditropichthys storeri"
"1041","Dixeia doxo"
"1042","Dodonaea viscosa"
"1043","Dolicholagus longirostris"
"1044","Dolichopteroides binocularis"
"1045","Dolopichthys allector"
"1046","Dombeya quinqueseta"
"1047","Dopatrium baoulense"
"1048","Dopatrium longidens"
"1049","Dormitator lebretonis"
"1050","Dovyalis zenkeri"
"1051","Dracaena camerooniana"
"1052","Dracaena fragrans"
"1053","Dracaena mannii"
"1054","Drepane africana"
"1055","Drosera indica"
"1056","Drosera madagascariensis"
"1057","Dryoscopus gambensis"
"1058","Dryoscopus sabini"
"1059","Drypetes gilgiana"
"1060","Drypetes leonensis"
"1061","Dyaphorophyia blissetti"
"1062","Dyaphorophyia hormophora"
"1063","Dysalotus alcocki"
"1064","Dysalotus oligoscolus"
"1065","Dysomma brevirostre"
"1066","Ebinania costaecanariae"
"1067","Echelus myrus"
"1068","Echelus pachyrhynchus"
"1069","Echeneis naucrates"
"1070","Echidna peli"
"1071","Echinochloa callopus"
"1072","Echinochloa colona"
"1073","Echinochloa crus-pavonis"
"1074","Echinochloa obtusiflora"
"1075","Echinochloa pyramidalis"
"1076","Echinochloa stagnina"
"1077","Echis ocellatus"
"1078","Eclipta prostrata"
"1079","Ectreposebastes imus"
"1080","Edrastima goreensis"
"1081","Egretta ardesiaca"
"1082","Egretta garzetta"
"1083","Egretta gularis"
"1084","Ehretia aquatica"
"1085","Ehretia cymosa"
"1086","Eicochrysops hippocrates"
"1087","Eidolon helvum"
"1088","Einara macrolepis"
"1089","Ekebergia capensis"
"1090","Elaeis guineensis"
"1091","Elagatis bipinnulata"
"1092","Elanus caeruleus"
"1093","Elapsoidea semiannulata"
"1094","Elattoneura balli"
"1095","Electrona risso"
"1096","Eledone caparti"
"1097","Eleocharis acutangula"
"1098","Eleocharis atropurpurea"
"1099","Eleocharis complanata"
"1100","Eleocharis geniculata"
"1101","Eleocharis setifolia"
"1102","Eleocharis variegata"
"1103","Eleotris daganensis"
"1104","Eleotris senegalensis"
"1105","Eleotris vittata"
"1106","Elionurus platypus"
"1107","Elminia longicauda"
"1108","Elops lacerta"
"1109","Elops senegalensis"
"1110","Elytrophorus spicatus"
"1111","Embelia schimperi"
"1112","Emberiza affinis"
"1113","Emberiza cabanisi"
"1114","Emberiza flaviventris"
"1115","Emberiza goslingi"
"1116","Emberiza hortulana"
"1117","Emberiza tahapisi"
"1118","Encephalartos barteri"
"1119","Encephalartos barteri subsp. barteri"
"1120","Enchelycore nigricans"
"1121","Englerophytum oblanceolatum"
"1122","Engraulis encrasicolus"
"1123","Enneacampus ansorgii"
"1124","Enoplometopus antillensis"
"1125","Enoplometopus callistus"
"1126","Ensete livingstonianum"
"1127","Entada abyssinica"
"1128","Entada africana"
"1129","Entandrophragma angolense"
"1130","Enteromius ablabes"
"1131","Enteromius atakorensis"
"1132","Enteromius baudoni"
"1133","Enteromius callipterus"
"1134","Enteromius chlorotaenia"
"1135","Enteromius leonensis"
"1136","Enteromius macinensis"
"1137","Enteromius macrops"
"1138","Enteromius parablabes"
"1139","Enteromius sublineatus"
"1140","Enteromius sylvaticus"
"1141","Enteromius vandewallei"
"1142","Entomacrodus cadenati"
"1143","Enydra fluctuans"
"1144","Ephippion guttifer"
"1145","Ephippiorhynchus senegalensis"
"1146","Ephippus goreensis"
"1147","Epigonus denticulatus"
"1148","Epigonus pandionis"
"1149","Epinephelus aeneus"
"1150","Epinephelus caninus"
"1151","Epinephelus costae"
"1152","Epinephelus goreensis"
"1153","Epinephelus itajara"
"1154","Epinephelus marginatus"
"1155","Epiplatys bifasciatus"
"1156","Epiplatys grahami"
"1157","Epiplatys sexfasciatus"
"1158","Epiplatys spilargyreius"
"1159","Epiplatys togolensis"
"1160","Epomophorus gambianus"
"1161","Epomops franqueti"
"1162","Eragrostis atrovirens"
"1163","Eragrostis gangetica"
"1164","Eragrostis japonica"
"1165","Eragrostis prolifera"
"1166","Eremomela badiceps"
"1167","Eremomela pusilla"
"1168","Eremopterix leucotis"
"1169","Eremospatha macrocarpa"
"1170","Eriocaulon afzelianum"
"1171","Eriocaulon bongense"
"1172","Eriocaulon fulvum"
"1173","Eriocaulon latifolium"
"1174","Eriocaulon porembskii"
"1175","Eriocaulon xeranthemum"
"1176","Eriochloa barbatus"
"1177","Eriocoelum kerstingii"
"1178","Erpetoichthys calabaricus"
"1179","Erythrina senegalensis"
"1180","Erythrocebus patas"
"1181","Erythrocebus patas ssp. patas"
"1182","Erythrocercus mccallii"
"1183","Erythrocles monodi"
"1184","Erythrophleum africanum"
"1185","Erythrophleum suaveolens"
"1186","Erythroxylum emarginatum"
"1187","Eryx muelleri"
"1188","Estrilda coerulescens"
"1189","Estrilda melpoda"
"1190","Estrilda nonnula"
"1191","Estrilda poliopareia"
"1192","Estrilda troglodytes"
"1193","Etheria elliptica"
"1194","Ethmalosa fimbriata"
"1195","Ethulia conyzoides"
"1196","Etmopterus bigelowi"
"1197","Etmopterus pusillus"
"1198","Etmopterus spinax"
"1199","Euchrysops barkeri"
"1200","Euchrysops malathana"
"1201","Euchrysops osiris"
"1202","Eucinostomus melanopterus"
"1203","Euclinia longiflora"
"1204","Eugenia coronata"
"1205","Eugenia salacioides"
"1206","Eugenia uniflora"
"1207","Euleptorhamphus velox"
"1208","Eulioptera reticulata"
"1209","Euodice cantans"
"1210","Eupera ferruginea"
"1211","Euphaedra themis"
"1212","Euphorbia cuneata"
"1213","Euphorbia deightonii"
"1214","Euphorbia drupifera"
"1215","Euplectes afer"
"1216","Euplectes axillaris"
"1217","Euplectes franciscanus"
"1218","Euplectes hordeaceus"
"1219","Euplectes macroura"
"1220","Eupodotis senegalensis"
"1221","Eurema brigitta"
"1222","Eurema brigitta ssp. brigitta"
"1223","Eurema desjardinsii"
"1224","Eurema desjardinsii ssp. regularis"
"1225","Eurillas curvirostris"
"1226","Eurillas latirostris"
"1227","Eurillas virens"
"1228","Eurypharynx pelecanoides"
"1229","Eurystomus glaucurus"
"1230","Eurystomus gularis"
"1231","Eurytela dryope"
"1232","Eustomias bigelowi"
"1233","Eustomias cryptobulbus"
"1234","Eustomias dendriticus"
"1235","Eustomias filifer"
"1236","Eustomias furcifer"
"1237","Eustomias macronema"
"1238","Eustomias macrurus"
"1239","Eustomias melanonema"
"1240","Eustomias obscurus"
"1241","Eustomias satterleei"
"1242","Eustomias schmidti"
"1243","Eustomias simplex"
"1244","Eutaeniophorus festivus"
"1245","Euthynnus alletteratus"
"1246","Evermannella balbo"
"1247","Evermannella indica"
"1248","Evermannella melanoderma"
"1249","Exocoetus obtusirostris"
"1250","Faidherbia albida"
"1251","Falco alopex"
"1252","Falco ardosiaceus"
"1253","Falco biarmicus"
"1254","Falco cuvierii"
"1255","Falco eleonorae"
"1256","Falco naumanni"
"1257","Falco peregrinus"
"1258","Falco ruficollis"
"1259","Falco subbuteo"
"1260","Falco tinnunculus"
"1261","Falco vespertinus"
"1262","Faurea rochetiana"
"1263","Favia fragum"
"1264","Felis silvestris"
"1265","Feresa attenuata"
"1266","Ficedula hypoleuca"
"1267","Ficus abutilifolia"
"1268","Ficus asperifolia"
"1269","Ficus barteri"
"1270","Ficus capreifolia"
"1271","Ficus dicranostyla"
"1272","Ficus exasperata"
"1273","Ficus glumosa"
"1274","Ficus ingens"
"1275","Ficus lutea"
"1276","Ficus mucuso"
"1277","Ficus ottoniifolia"
"1278","Ficus platyphylla"
"1279","Ficus polita"
"1280","Ficus populifolia"
"1281","Ficus sagittifolia"
"1282","Ficus sur"
"1283","Ficus sycomorus"
"1284","Ficus tesselata"
"1285","Ficus thonningii"
"1286","Ficus trichopoda"
"1287","Ficus umbellata"
"1288","Ficus verruculosa"
"1289","Ficus vogeliana"
"1290","Fimbristylis alboviridis"
"1291","Fimbristylis argentea"
"1292","Fimbristylis bisumbellata"
"1293","Fimbristylis cymosa"
"1294","Fimbristylis debilis"
"1295","Fimbristylis dichotoma"
"1296","Fimbristylis ferruginea"
"1297","Fimbristylis ferruginea subsp. sieberiana"
"1298","Fimbristylis littoralis"
"1299","Fimbristylis ovata"
"1300","Fimbristylis polytrichoides"
"1301","Fistularia petimba"
"1302","Fistularia tabacaria"
"1303","Flagellostomias boureei"
"1304","Floscopa africana"
"1305","Floscopa axillaris"
"1306","Floscopa confusa"
"1307","Floscopa flavida"
"1308","Floscopa glomerata"
"1309","Flueggea virosa"
"1310","Fodiator acutus"
"1311","Foerschichthys flavipinnis"
"1312","Fontitrygon margarita"
"1313","Fontitrygon margaritella"
"1314","Fontitrygon ukpam"
"1315","Fowlerichthys senegalensis"
"1316","Fraseria caerulescens"
"1317","Fraseria cinerascens"
"1318","Fraseria ocreata"
"1319","Fraseria plumbea"
"1320","Fresna nyassae"
"1321","Fuirena ciliaris"
"1322","Fuirena leptostachya"
"1323","Fuirena pubescens"
"1324","Fuirena stricta"
"1325","Fuirena umbellata"
"1326","Fundulopanchax filamentosus"
"1327","Fundulopanchax gularis"
"1328","Fundulosoma thierryi"
"1329","Funisciurus anerythrus"
"1330","Funisciurus leucogenys"
"1331","Funisciurus substriatus"
"1332","Funtumia africana"
"1333","Funtumia elastica"
"1334","Gadella imberbis"
"1335","Gaertnera paniculata"
"1336","Galactia tenuiflora"
"1337","Galagoides thomasi"
"1338","Galago senegalensis"
"1339","Galatea paradoxa"
"1340","Galeocerdo cuvier"
"1341","Galeoides decadactylus"
"1342","Galerida cristata"
"1343","Galerida modesta"
"1344","Galeus polli"
"1345","Gallinago gallinago"
"1346","Gallinago media"
"1347","Gallinula chloropus"
"1348","Gambeya albida"
"1349","Garcinia kola"
"1350","Garcinia ovalifolia"
"1351","Garcinia smeathmanii"
"1352","Gardenia erubescens"
"1353","Gardenia imperialis"
"1354","Gardenia nitida"
"1355","Gardenia ternifolia"
"1356","Gegenes hottentota"
"1357","Gegenes pumilio"
"1358","Gegenes pumilio ssp. gambica"
"1359","Gelochelidon nilotica"
"1360","Gempylus serpens"
"1361","Genetta genetta"
"1362","Genetta thierryi"
"1363","Gephyroberyx darwinii"
"1364","Gerbilliscus guineae"
"1365","Gerbilliscus kempi"
"1366","Gerres nigri"
"1367","Gigantactis vanhoeffeni"
"1368","Gigantura chuni"
"1369","Gigantura indica"
"1370","Ginglymostoma cirratum"
"1371","Glareola cinerea"
"1372","Glareola nuchalis"
"1373","Glareola pratincola"
"1374","Glaucidium capense"
"1375","Glaucidium perlatum"
"1376","Glauconycteris poensis"
"1377","Glauconycteris variegata"
"1378","Glaucostegus cemiculus"
"1379","Glinus lotoides"
"1380","Glinus oppositifolius"
"1381","Globicephala macrorhynchus"
"1382","Glossanodon polli"
"1383","Glyphaea brevis"
"1384","Gnathonemus petersii"
"1385","Gnophodes betsimena"
"1386","Gobioides africanus"
"1387","Gobioides sagitta"
"1388","Gobionellus occidentalis"
"1389","Gobius paganellus"
"1390","Gobius senegambiensis"
"1391","Gomalia elma"
"1392","Gomalia elma ssp. elma"
"1393","Gomphidia gamblesi"
"1394","Gonichthys cocco"
"1395","Gonostoma atlanticum"
"1396","Gonostoma denudatum"
"1397","Gonostoma elongatum"
"1398","Grammicolepis brachiusculus"
"1399","Grammonus longhursti"
"1400","Graphium antheus"
"1401","Graphiurus kelleni"
"1402","Grayia smithii"
"1403","Grewia lasiodiscus"
"1404","Grewia villosa"
"1405","Guentherus altivela"
"1406","Guiera senegalensis"
"1407","Guilandina bonduc"
"1408","Guttera verreauxi"
"1409","Gymnallabes typus"
"1410","Gymnammodytes cicerelus"
"1411","Gymnanthemum coloratum"
"1412","Gymnarchus niloticus"
"1413","Gymnobucco calvus"
"1414","Gymnoris dentata"
"1415","Gymnosporia buchananii"
"1416","Gymnosporia senegalensis"
"1417","Gymnothorax afer"
"1418","Gymnothorax maderensis"
"1419","Gymnothorax mareei"
"1420","Gymnura altavela"
"1421","Gymnura sereti"
"1422","Gynacantha cylindrata"
"1423","Gynacantha manderica"
"1424","Gynacantha nigeriensis"
"1425","Gynacantha sextans"
"1426","Gypohierax angolensis"
"1427","Gyps africanus"
"1428","Gyps rueppelli"
"1429","Gyraulus costulatus"
"1430","Gyrinomimus myersi"
"1431","Hadrothemis infesta"
"1432","Haitia acuta"
"1433","Halcyon chelicuti"
"1434","Halcyon leucocephala"
"1435","Halcyon malimbica"
"1436","Halcyon senegalensis"
"1437","Haliaeetus vocifer"
"1438","Haliphron atlanticus"
"1439","Halobatrachus didactylus"
"1440","Halosaurus ovenii"
"1441","Hamanumida daedalus"
"1442","Haplophryne mollis"
"1443","Harrisonia abyssinica"
"1444","Harungana madagascariensis"
"1445","Hedydipna collaris"
"1446","Hedydipna platura"
"1447","Helicolenus dactylopterus"
"1448","Heliobolus nitidus"
"1449","Heliosciurus gambianus"
"1450","Heliosciurus rufobrachium"
"1451","Hemarthria compressa"
"1452","Hemicaranx bicolor"
"1453","Hemichromis bimaculatus"
"1454","Hemichromis fasciatus"
"1455","Hemidactylus albituberculatus"
"1456","Hemidactylus albivertebralis"
"1457","Hemidactylus angulatus"
"1458","Hemidactylus ansorgii"
"1459","Hemidactylus beninensis"
"1460","Hemidactylus fasciatus"
"1461","Hemidactylus lamaensis"
"1462","Hemidactylus mabouia"
"1463","Hemidactylus muriceus"
"1464","Hemiramphus balao"
"1465","Hemiramphus brasiliensis"
"1466","Hemirhagerrhis nototaenia"
"1467","Hemistigma albipunctum"
"1468","Hemisus guineensis"
"1469","Hemisus marmoratus"
"1470","Hemitheconyx caudicinctus"
"1471","Hepsetus odoe"
"1472","Heptranchias perlo"
"1473","Herderia truncata"
"1474","Herpestes ichneumon"
"1475","Herpestes sanguineus"
"1476","Herwigia kreffti"
"1477","Heteranthera callifolia"
"1478","Heteranthoecia guineensis"
"1479","Heterobranchus isopterus"
"1480","Heterobranchus longifilis"
"1481","Heteromycteris proboscideus"
"1482","Heterophotus ophistoma"
"1483","Heteroteuthis dispar"
"1484","Heterotilapia cessiana"
"1485","Heterotis niloticus"
"1486","Heterotis rotundifolia"
"1487","Hevea brasiliensis"
"1488","Hexalobus crispiflorus"
"1489","Hexalobus monopetalus"
"1490","Hibiscus articulatus"
"1491","Hibiscus sterculiifolius"
"1492","Hieraaetus ayresii"
"1493","Hieraaetus pennatus"
"1494","Hieraaetus wahlbergi"
"1495","Hildebrandtia ornata"
"1496","Hildegardia barteri"
"1497","Himantolophus crinitus"
"1498","Himantolophus groenlandicus"
"1499","Himantopus himantopus"
"1500","Hippocampus algiricus"
"1501","Hippolais polyglotta"
"1502","Hippopotamus amphibius"
"1503","Hippopotamyrus pictus"
"1504","Hipposideros cyclops"
"1505","Hipposideros ruber"
"1506","Hippotragus equinus"
"1507","Hirundichthys affinis"
"1508","Hirundichthys speculiger"
"1509","Hirundo aethiopica"
"1510","Hirundo leucosoma"
"1511","Hirundo lucida"
"1512","Hirundo nigrita"
"1513","Hirundo rustica"
"1514","Hirundo smithii"
"1515","Holacanthus africanus"
"1516","Holarrhena floribunda"
"1517","Holaspis guentheri"
"1518","Holoptelea grandis"
"1519","Holothuria arenicola"
"1520","Holtbyrnia innesi"
"1521","Holtbyrnia macrops"
"1522","Homalium dalzielii"
"1523","Homalium lastoursvillense"
"1524","Homalium le-testui"
"1525","Homalium stipulaceum"
"1526","Hoplobatrachus occipitalis"
"1527","Hoplostethus cadenati"
"1528","Hoplostethus mediterraneus"
"1529","Hoplunnis punctata"
"1530","Horizocerus albocristatus"
"1531","Hormonotus modestus"
"1532","Howella atlantica"
"1533","Hugonia planchonii"
"1534","Hugonia platysepala"
"1535","Hunteria umbellata"
"1536","Hydrictis maculicollis"
"1537","Hydrobates leucorhous"
"1538","Hydrobia guyenoti"
"1539","Hydrobia lineata"
"1540","Hydrocharis chevalieri"
"1541","Hydrocotyle bonariensis"
"1542","Hydrocynus brevis"
"1543","Hydrocynus forskahlii"
"1544","Hydrocynus vittatus"
"1545","Hydrolea floribunda"
"1546","Hydrolea macrosepala"
"1547","Hydrolea palustris"
"1548","Hydroprogne caspia"
"1549","Hygophum macrochir"
"1550","Hygophum reinhardtii"
"1551","Hygophum taaningi"
"1552","Hygrophila africana"
"1553","Hygrophila auriculata"
"1554","Hygrophila borellii"
"1555","Hygrophila brevituba"
"1556","Hygrophila laevis"
"1557","Hygrophila niokoloensis"
"1558","Hygrophila pobeguinii"
"1559","Hygrophila uliginosa"
"1560","Hylia prasina"
"1561","Hyliota flavigaster"
"1562","Hyliota violacea"
"1563","Hylomyscus alleni"
"1564","Hylomyscus pamfi"
"1565","Hylopsar purpureiceps"
"1566","Hymenocardia acida"
"1567","Hymenocephalus italicus"
"1568","Hymenodictyon floribundum"
"1569","Hypanus rudis"
"1570","Hyparrhenia glabriuscula"
"1571","Hypergerus atriceps"
"1572","Hyperolius concolor"
"1573","Hyperolius fusciventris"
"1574","Hyperolius nitidulus"
"1575","Hyperolius torrentis"
"1576","Hyperopisus bebe"
"1577","Hyphaene guineensis"
"1578","Hyphaene thebaica"
"1579","Hypleurochilus langi"
"1580","Hypolimnas anthedon"
"1581","Hypolimnas misippus"
"1582","Hypolycaena philippus"
"1583","Hypolycaena philippus ssp. philippus"
"1584","Hyporhamphus picarti"
